trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_CANDLES_00001,synthetic_candles,BTCUSD,30m,BUY,support_resistance,new_york,bullish,low,62.78,986.61,3.52,63,1,0,0,0,dark_cloud_cover,bearish,75,neutral,candlestick,2026-01-01 09:15:00,2026-01-01 10:00:00,63530.62,62934.68,64579.46,65628.31,62964.48,loss,-0.95,"Synthetic ML row: support_resistance | dark_cloud_cover | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00195,synthetic_candles,XAUUSD,15m,BUY,liquidity_sweep,london,sideways,low,2.94,15.62,1.06,72,1,1,1,0,harami_bullish,bullish,68,usd_bullish,candlestick,2026-01-03 10:07:00,2026-01-03 11:07:00,2373.45,2371.98,2374.23,2375.01,2374.29,win,0.57,"Synthetic ML row: liquidity_sweep | harami_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00196,synthetic_candles,USDJPY,15m,BUY,reversal,london,sideways,high,1.2,15.86,1.09,48,0,0,1,1,pin_bar_bullish,bullish,40,usd_bearish,candlestick,2026-01-03 10:13:00,2026-01-03 14:13:00,152.089,151.94,152.17,152.252,151.965,loss,-0.83,"Synthetic ML row: reversal | pin_bar_bullish | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00197,synthetic_candles,XAUUSD,5m,SELL,range_rejection,london,bearish,low,2.46,15.7,1.7,83,1,0,0,1,pin_bar_bullish,bullish,65,usd_bullish,candlestick,2026-01-03 10:15:00,2026-01-03 11:00:00,2326.2,2328.07,2324.61,2323.02,2325.41,win,0.42,"Synthetic ML row: range_rejection | pin_bar_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00198,synthetic_candles,GBPUSD,15m,SELL,breakout,new_york,bearish,low,0.99,14.58,1.12,79,0,1,1,1,morning_star,bullish,40,neutral,candlestick,2026-01-03 10:53:00,2026-01-03 11:38:00,1.2401,1.2412,1.23949,1.23887,1.23687,win,2.94,"Synthetic ML row: breakout | morning_star | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00199,synthetic_candles,BTCUSD,30m,SELL,range_rejection,overlap,sideways,low,52.74,881.54,1.21,47,1,1,0,0,hammer,bullish,86,neutral,candlestick,2026-01-03 11:12:00,2026-01-03 11:42:00,63695.52,64753.88,63055.21,62414.9,62065.64,win,1.54,"Synthetic ML row: range_rejection | hammer | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00200,synthetic_candles,USDJPY,1h,SELL,trend_follow,new_york,bullish,low,1.34,10.85,1.51,90,1,1,0,1,marubozu_bearish,bearish,26,usd_bearish,candlestick,2026-01-03 11:09:00,2026-01-03 11:24:00,157.508,157.655,157.398,157.287,157.434,win,0.51,"Synthetic ML row: trend_follow | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00201,synthetic_candles,GBPUSD,30m,BUY,trend_follow,overlap,low_volatility,low,0.82,18.99,2.56,91,0,0,1,0,marubozu_bullish,bullish,39,usd_bullish,candlestick,2026-01-03 11:41:00,2026-01-03 13:41:00,1.25352,1.25092,1.25686,1.2602,1.25368,breakeven,0.06,"Synthetic ML row: trend_follow | marubozu_bullish | overlap | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00202,synthetic_candles,EURUSD,5m,SELL,breakout,new_york,sideways,high,0.77,10.75,1.84,58,1,0,1,1,harami_bearish,bearish,73,neutral,candlestick,2026-01-03 11:37:00,2026-01-03 14:37:00,1.07645,1.07787,1.07514,1.07383,1.07442,win,1.43,"Synthetic ML row: breakout | harami_bearish | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00203,synthetic_candles,XAUUSD,15m,SELL,support_resistance,london,bullish,medium,3.32,9.88,1.03,60,0,0,0,0,evening_star,bearish,61,usd_bearish,candlestick,2026-01-03 11:45:00,2026-01-03 12:15:00,2332.78,2333.78,2332.27,2331.75,2330.24,win,2.55,"Synthetic ML row: support_resistance | evening_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00204,synthetic_candles,XAUUSD,15m,BUY,liquidity_sweep,london,bullish,low,1.75,11.76,3.23,73,1,1,1,1,bullish_engulfing,bullish,38,usd_bullish,candlestick,2026-01-03 12:22:00,2026-01-03 13:52:00,2367.98,2367.15,2369.3,2370.63,2368.72,win,0.91,"Synthetic ML row: liquidity_sweep | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00205,synthetic_candles,XAUUSD,30m,BUY,liquidity_sweep,asia,bearish,high,2.36,32.89,2.99,88,0,1,0,0,pin_bar_bullish,bullish,28,neutral,candlestick,2026-01-03 12:24:00,2026-01-03 14:24:00,2290.26,2287.41,2294.52,2298.78,2291.94,win,0.59,"Synthetic ML row: liquidity_sweep | pin_bar_bullish | asia | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00206,synthetic_candles,GBPUSD,5m,BUY,reversal,new_york,bearish,low,1.22,8.77,3.73,87,0,1,0,1,harami_bullish,bullish,79,usd_bearish,candlestick,2026-01-03 12:57:00,2026-01-03 13:42:00,1.29625,1.29562,1.29742,1.2986,1.29595,loss,-0.47,"Synthetic ML row: reversal | harami_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00207,synthetic_candles,EURUSD,1h,SELL,breakout,new_york,bearish,medium,0.74,10.01,1.82,72,1,0,0,1,shooting_star,bearish,79,usd_bearish,candlestick,2026-01-03 13:14:00,2026-01-03 14:14:00,1.0774,1.07844,1.07645,1.0755,1.07418,win,3.09,"Synthetic ML row: breakout | shooting_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00208,synthetic_candles,BTCUSD,15m,SELL,trend_follow,london,bearish,medium,49.97,1155.5,3.75,48,0,0,1,0,harami_bearish,bearish,36,usd_bearish,candlestick,2026-01-03 13:09:00,2026-01-03 17:09:00,63612.15,65094.25,60833.21,58054.27,59076.92,win,3.06,"Synthetic ML row: trend_follow | harami_bearish | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00209,synthetic_candles,USDJPY,15m,BUY,reversal,overlap,bullish,low,1.41,13.63,2.7,55,1,0,0,0,dark_cloud_cover,bearish,28,usd_bullish,candlestick,2026-01-03 13:28:00,2026-01-03 14:13:00,158.687,158.554,158.867,159.047,158.697,breakeven,0.07,"Synthetic ML row: reversal | dark_cloud_cover | overlap | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00210,synthetic_candles,EURUSD,1h,SELL,liquidity_sweep,london,sideways,low,1.48,11.54,0.83,72,0,1,1,0,inside_bar,neutral,39,neutral,candlestick,2026-01-03 13:46:00,2026-01-03 15:16:00,1.09863,1.09971,1.09818,1.09773,1.09967,loss,-0.96,"Synthetic ML row: liquidity_sweep | inside_bar | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00211,synthetic_candles,EURUSD,5m,SELL,trend_follow,new_york,bullish,high,1.59,15.62,2.3,65,0,0,1,0,dark_cloud_cover,bearish,32,neutral,candlestick,2026-01-03 13:53:00,2026-01-03 14:23:00,1.05925,1.06064,1.05765,1.05605,1.0558,win,2.48,"Synthetic ML row: trend_follow | dark_cloud_cover | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00212,synthetic_candles,GBPUSD,15m,BUY,liquidity_sweep,london,bullish,low,1.1,23.6,2.61,81,1,1,1,0,inside_bar,neutral,49,usd_bearish,candlestick,2026-01-03 14:11:00,2026-01-03 15:41:00,1.31009,1.30773,1.31317,1.31625,1.31269,win,1.1,"Synthetic ML row: liquidity_sweep | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00213,synthetic_candles,GBPUSD,30m,SELL,range_rejection,overlap,bullish,medium,1.42,21.77,0.92,55,1,1,0,1,tweezer_top,bearish,37,usd_bullish,candlestick,2026-01-03 14:40:00,2026-01-03 15:25:00,1.29557,1.29715,1.29484,1.29411,1.29385,win,1.08,"Synthetic ML row: range_rejection | tweezer_top | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00214,synthetic_candles,BTCUSD,1h,SELL,range_rejection,new_york,bearish,low,50.55,1194.12,1.11,45,0,1,1,1,bearish_engulfing,bearish,74,usd_bullish,candlestick,2026-01-03 14:44:00,2026-01-03 16:44:00,63711.9,64710.76,63157.53,62603.16,64211.33,loss,-0.5,"Synthetic ML row: range_rejection | bearish_engulfing | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00215,synthetic_candles,XAUUSD,30m,SELL,support_resistance,london,sideways,low,4.32,34.24,2.36,68,1,1,0,1,pin_bar_bearish,bearish,85,usd_bearish,candlestick,2026-01-03 15:04:00,2026-01-03 17:04:00,2332.19,2336.11,2327.56,2322.93,2336.11,loss,-1.0,"Synthetic ML row: support_resistance | pin_bar_bearish | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00216,synthetic_candles,BTCUSD,30m,SELL,liquidity_sweep,overlap,bullish,high,50.77,1046.52,1.51,74,0,1,0,0,pin_bar_bullish,bullish,26,neutral,candlestick,2026-01-03 15:26:00,2026-01-03 19:26:00,63475.56,64254.4,62887.54,62299.52,61520.68,win,2.51,"Synthetic ML row: liquidity_sweep | pin_bar_bullish | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00217,synthetic_candles,XAUUSD,1h,SELL,support_resistance,london,bearish,low,1.94,13.76,2.62,83,0,0,0,1,doji,neutral,85,usd_bearish,candlestick,2026-01-03 15:42:00,2026-01-03 15:57:00,2413.82,2415.4,2411.76,2409.69,2412.39,win,0.91,"Synthetic ML row: support_resistance | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00218,synthetic_candles,GBPUSD,15m,SELL,order_block_retest,asia,bearish,low,1.09,21.12,1.1,72,1,0,1,1,harami_bearish,bearish,82,usd_bearish,candlestick,2026-01-03 15:43:00,2026-01-03 19:43:00,1.27313,1.27556,1.27179,1.27045,1.27512,loss,-0.82,"Synthetic ML row: order_block_retest | harami_bearish | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00219,synthetic_candles,EURUSD,30m,SELL,trend_follow,overlap,high_volatility,medium,1.46,9.11,1.28,74,0,1,1,1,hammer,bullish,43,usd_bullish,candlestick,2026-01-03 15:45:00,2026-01-03 19:45:00,1.11386,1.11503,1.11311,1.11236,1.11503,loss,-1.0,"Synthetic ML row: trend_follow | hammer | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00220,synthetic_candles,USDJPY,5m,BUY,reversal,london,bearish,high,1.94,11.92,1.96,64,0,0,0,1,inverted_hammer,bullish,73,usd_bearish,candlestick,2026-01-03 16:14:00,2026-01-03 19:14:00,155.36,155.255,155.463,155.566,155.235,loss,-1.19,"Synthetic ML row: reversal | inverted_hammer | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00221,synthetic_candles,BTCUSD,30m,SELL,reversal,asia,bearish,low,41.75,447.41,2.79,51,1,0,1,1,marubozu_bullish,bullish,45,usd_bullish,candlestick,2026-01-03 16:38:00,2026-01-03 17:08:00,65520.75,65969.36,64894.93,64269.12,64883.72,win,1.42,"Synthetic ML row: reversal | marubozu_bullish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00222,synthetic_candles,XAUUSD,1h,SELL,breakout,london,bearish,medium,4.22,25.41,3.31,70,1,0,1,0,doji,neutral,85,usd_bullish,candlestick,2026-01-03 16:51:00,2026-01-03 18:21:00,2322.84,2326.2,2317.28,2311.72,2326.27,loss,-1.02,"Synthetic ML row: breakout | doji | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00223,synthetic_candles,USDJPY,5m,BUY,reversal,overlap,bullish,low,1.99,9.87,3.92,57,1,1,0,1,piercing_line,bullish,91,neutral,candlestick,2026-01-03 16:57:00,2026-01-03 17:42:00,155.292,155.208,155.457,155.623,155.228,loss,-0.76,"Synthetic ML row: reversal | piercing_line | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00224,synthetic_candles,EURUSD,15m,SELL,range_rejection,asia,bearish,medium,0.53,5.15,3.26,54,1,0,0,0,hanging_man,bearish,58,usd_bullish,candlestick,2026-01-03 17:00:00,2026-01-03 17:45:00,1.11647,1.11704,1.11554,1.11461,1.11618,win,0.51,"Synthetic ML row: range_rejection | hanging_man | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00225,synthetic_candles,GBPUSD,15m,BUY,trend_follow,new_york,bullish,low,1.66,16.85,1.13,74,1,0,1,1,dark_cloud_cover,bearish,58,neutral,candlestick,2026-01-03 17:26:00,2026-01-03 18:26:00,1.26665,1.26497,1.26759,1.26854,1.26748,win,0.5,"Synthetic ML row: trend_follow | dark_cloud_cover | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00226,synthetic_candles,XAUUSD,5m,SELL,range_rejection,london,bullish,medium,4.21,25.81,2.82,47,1,0,0,0,dark_cloud_cover,bearish,65,usd_bullish,candlestick,2026-01-03 17:49:00,2026-01-03 18:04:00,2301.83,2304.91,2297.49,2293.15,2305.37,loss,-1.15,"Synthetic ML row: range_rejection | dark_cloud_cover | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00227,synthetic_candles,XAUUSD,5m,BUY,trend_follow,new_york,sideways,low,3.57,11.42,1.68,57,1,0,0,0,piercing_line,bullish,39,usd_bullish,candlestick,2026-01-03 18:15:00,2026-01-03 21:15:00,2409.55,2408.48,2410.45,2411.35,2411.15,win,1.49,"Synthetic ML row: trend_follow | piercing_line | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00228,synthetic_candles,EURUSD,1h,SELL,reversal,asia,sideways,medium,0.91,6.4,2.03,57,1,0,1,0,doji,neutral,87,neutral,candlestick,2026-01-03 18:05:00,2026-01-03 18:20:00,1.11482,1.11534,1.1143,1.11378,1.11333,win,2.91,"Synthetic ML row: reversal | doji | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00229,synthetic_candles,USDJPY,30m,SELL,range_rejection,london,sideways,low,1.04,6.15,3.0,90,0,0,0,0,evening_star,bearish,70,usd_bearish,candlestick,2026-01-03 18:34:00,2026-01-03 19:34:00,156.456,156.497,156.393,156.33,156.435,win,0.48,"Synthetic ML row: range_rejection | evening_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00230,synthetic_candles,GBPUSD,1h,BUY,trend_follow,new_york,high_volatility,low,0.89,9.91,1.85,69,1,0,1,0,doji,neutral,31,usd_bullish,candlestick,2026-01-03 18:48:00,2026-01-03 19:03:00,1.30649,1.30567,1.30725,1.30801,1.30859,win,2.56,"Synthetic ML row: trend_follow | doji | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00231,synthetic_candles,USDJPY,5m,BUY,range_rejection,london,bearish,low,1.29,6.75,1.76,74,0,0,0,1,inside_bar,neutral,60,usd_bearish,candlestick,2026-01-03 18:52:00,2026-01-03 19:07:00,159.25,159.202,159.292,159.335,159.342,win,1.92,"Synthetic ML row: range_rejection | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00232,synthetic_candles,GBPUSD,15m,SELL,fvg_retest,asia,high_volatility,low,1.88,8.88,3.83,49,1,1,1,0,marubozu_bullish,bullish,25,usd_bearish,candlestick,2026-01-03 19:05:00,2026-01-03 19:50:00,1.28138,1.282,1.2802,1.27902,1.28214,loss,-1.22,"Synthetic ML row: fvg_retest | marubozu_bullish | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00233,synthetic_candles,GBPUSD,1h,BUY,trend_follow,new_york,bearish,medium,1.04,11.48,1.75,50,1,1,0,1,marubozu_bearish,bearish,86,usd_bearish,candlestick,2026-01-03 19:17:00,2026-01-03 23:17:00,1.24136,1.24066,1.24197,1.24259,1.24081,loss,-0.78,"Synthetic ML row: trend_follow | marubozu_bearish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00234,synthetic_candles,EURUSD,1h,SELL,fvg_retest,london,bullish,low,0.67,16.92,2.03,73,1,1,1,0,inside_bar,neutral,83,neutral,candlestick,2026-01-03 19:43:00,2026-01-03 20:28:00,1.09713,1.09943,1.09479,1.09245,1.09503,win,0.91,"Synthetic ML row: fvg_retest | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00235,synthetic_candles,BTCUSD,15m,BUY,liquidity_sweep,london,bullish,low,35.93,274.24,2.56,67,0,1,0,0,three_black_crows,bearish,48,usd_bearish,candlestick,2026-01-03 19:48:00,2026-01-03 20:03:00,65579.62,65254.49,65995.8,66411.98,66051.08,win,1.45,"Synthetic ML row: liquidity_sweep | three_black_crows | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00236,synthetic_candles,USDJPY,30m,BUY,support_resistance,london,bullish,low,0.76,20.32,2.64,60,0,0,0,0,tweezer_top,bearish,80,usd_bullish,candlestick,2026-01-03 20:12:00,2026-01-03 23:12:00,155.196,155.038,155.404,155.612,155.518,win,2.04,"Synthetic ML row: support_resistance | tweezer_top | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00237,synthetic_candles,GBPUSD,15m,SELL,order_block_retest,asia,sideways,low,1.81,21.49,3.0,55,0,1,1,1,bullish_engulfing,bullish,37,usd_bearish,candlestick,2026-01-03 20:28:00,2026-01-03 22:28:00,1.23834,1.24131,1.2339,1.22945,1.23977,loss,-0.48,"Synthetic ML row: order_block_retest | bullish_engulfing | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00238,synthetic_candles,XAUUSD,5m,BUY,support_resistance,new_york,sideways,high,4.01,22.18,1.34,54,0,1,1,1,pin_bar_bullish,bullish,85,usd_bullish,candlestick,2026-01-03 20:53:00,2026-01-03 22:53:00,2419.06,2417.27,2420.26,2421.46,2421.19,win,1.19,"Synthetic ML row: support_resistance | pin_bar_bullish | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00239,synthetic_candles,USDJPY,30m,SELL,fvg_retest,london,bearish,medium,0.63,21.66,3.54,87,0,1,1,1,tweezer_top,bearish,86,usd_bullish,candlestick,2026-01-03 21:08:00,2026-01-03 21:38:00,153.331,153.626,152.808,152.285,152.896,win,1.47,"Synthetic ML row: fvg_retest | tweezer_top | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00240,synthetic_candles,XAUUSD,1h,SELL,fvg_retest,overlap,bullish,high,2.07,23.65,3.05,84,1,1,1,0,outside_bar,neutral,75,usd_bullish,candlestick,2026-01-03 21:09:00,2026-01-03 21:39:00,2416.2,2418.56,2412.59,2408.99,2408.96,win,3.06,"Synthetic ML row: fvg_retest | outside_bar | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00241,synthetic_candles,EURUSD,15m,SELL,reversal,new_york,bearish,low,0.87,12.71,0.97,64,0,1,0,0,inside_bar,neutral,87,usd_bullish,candlestick,2026-01-03 21:40:00,2026-01-03 22:25:00,1.11453,1.11602,1.11381,1.11309,1.11263,win,1.28,"Synthetic ML row: reversal | inside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00242,synthetic_candles,EURUSD,1h,BUY,support_resistance,new_york,bullish,low,0.63,8.4,1.77,64,1,1,0,1,piercing_line,bullish,56,usd_bullish,candlestick,2026-01-03 21:34:00,2026-01-03 22:34:00,1.06873,1.06794,1.06942,1.07011,1.06971,win,1.26,"Synthetic ML row: support_resistance | piercing_line | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00243,synthetic_candles,EURUSD,30m,SELL,reversal,asia,sideways,medium,1.39,9.65,1.93,74,0,0,1,0,dark_cloud_cover,bearish,80,usd_bearish,candlestick,2026-01-03 21:47:00,2026-01-03 22:32:00,1.0925,1.09331,1.09172,1.09093,1.09246,breakeven,0.05,"Synthetic ML row: reversal | dark_cloud_cover | asia | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00244,synthetic_candles,EURUSD,15m,SELL,liquidity_sweep,new_york,high_volatility,high,1.64,10.98,0.97,48,1,1,0,1,dark_cloud_cover,bearish,41,usd_bearish,candlestick,2026-01-03 22:26:00,2026-01-03 23:56:00,1.08926,1.09053,1.08865,1.08803,1.09051,loss,-0.99,"Synthetic ML row: liquidity_sweep | dark_cloud_cover | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00245,synthetic_candles,XAUUSD,5m,BUY,support_resistance,new_york,sideways,low,3.66,33.29,3.38,84,1,1,0,1,morning_star,bullish,53,neutral,candlestick,2026-01-03 22:21:00,2026-01-03 22:51:00,2346.3,2342.08,2353.42,2360.54,2354.39,win,1.92,"Synthetic ML row: support_resistance | morning_star | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00246,synthetic_candles,USDJPY,5m,SELL,reversal,overlap,bearish,low,0.77,8.34,0.87,54,0,1,0,1,pin_bar_bullish,bullish,94,neutral,candlestick,2026-01-03 22:39:00,2026-01-04 00:09:00,157.77,157.884,157.721,157.671,157.861,loss,-0.8,"Synthetic ML row: reversal | pin_bar_bullish | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00247,synthetic_candles,USDJPY,30m,SELL,range_rejection,london,bullish,medium,1.02,16.32,3.66,84,0,0,1,0,three_white_soldiers,bullish,43,usd_bearish,candlestick,2026-01-03 22:50:00,2026-01-04 00:50:00,156.206,156.416,155.821,155.436,156.463,loss,-1.22,"Synthetic ML row: range_rejection | three_white_soldiers | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00248,synthetic_candles,EURUSD,1h,SELL,fvg_retest,new_york,bullish,low,1.01,16.91,2.86,69,0,1,1,0,three_black_crows,bearish,42,usd_bearish,candlestick,2026-01-03 23:24:00,2026-01-04 00:54:00,1.06088,1.06233,1.0588,1.05672,1.05711,win,2.59,"Synthetic ML row: fvg_retest | three_black_crows | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00249,synthetic_candles,BTCUSD,1h,SELL,trend_follow,asia,sideways,low,64.48,1113.13,3.35,51,1,1,0,0,shooting_star,bearish,38,usd_bullish,candlestick,2026-01-03 23:18:00,2026-01-03 23:33:00,66352.53,67085.31,65125.12,63897.72,66711.59,loss,-0.49,"Synthetic ML row: trend_follow | shooting_star | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00250,synthetic_candles,GBPUSD,15m,BUY,trend_follow,london,bearish,medium,1.35,15.99,3.33,50,1,1,0,1,doji,neutral,57,neutral,candlestick,2026-01-03 23:55:00,2026-01-04 00:40:00,1.30509,1.30367,1.30745,1.30981,1.30571,win,0.44,"Synthetic ML row: trend_follow | doji | london | medium news | win. Use for testing pipeline, not as real edge."
