trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_BACKTEST_00001,synthetic_backtest,BTCUSD,30m,BUY,order_block_retest,overlap,bullish,low,38.24,317.8,3.79,82,1,0,0,1,morning_star,bullish,33,usd_bullish,backtest,2026-01-01 09:45:00,2026-01-01 10:45:00,64087.08,63794.67,64641.2,65195.31,64698.22,win,2.09,"Synthetic ML row: order_block_retest | morning_star | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00195,synthetic_backtest,GBPUSD,1h,BUY,reversal,london,sideways,high,1.58,10.01,3.66,69,1,0,0,1,bullish_engulfing,bullish,74,neutral,backtest,2026-01-03 10:08:00,2026-01-03 11:08:00,1.25322,1.25202,1.25542,1.25762,1.25445,win,1.02,"Synthetic ML row: reversal | bullish_engulfing | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00196,synthetic_backtest,USDJPY,1h,SELL,range_rejection,new_york,bullish,low,1.81,10.02,2.75,60,0,0,0,0,bullish_engulfing,bullish,63,usd_bullish,backtest,2026-01-03 10:19:00,2026-01-03 10:49:00,152.964,153.035,152.868,152.771,153.017,loss,-0.75,"Synthetic ML row: range_rejection | bullish_engulfing | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00197,synthetic_backtest,XAUUSD,5m,BUY,support_resistance,overlap,bullish,low,2.41,25.61,1.53,47,1,1,1,1,dark_cloud_cover,bearish,43,usd_bearish,backtest,2026-01-03 10:33:00,2026-01-03 14:33:00,2324.82,2321.43,2327.4,2329.99,2328.2,win,1.0,"Synthetic ML row: support_resistance | dark_cloud_cover | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00198,synthetic_backtest,BTCUSD,15m,SELL,fvg_retest,asia,bearish,medium,59.42,461.69,0.84,84,0,1,1,1,harami_bullish,bullish,74,neutral,backtest,2026-01-03 10:40:00,2026-01-03 11:40:00,63170.82,63792.25,62909.82,62648.82,63208.11,breakeven,-0.06,"Synthetic ML row: fvg_retest | harami_bullish | asia | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00199,synthetic_backtest,USDJPY,5m,SELL,range_rejection,new_york,high_volatility,low,1.12,14.54,3.61,50,1,1,0,1,morning_star,bullish,94,usd_bearish,backtest,2026-01-03 11:14:00,2026-01-03 14:14:00,156.874,157.075,156.511,156.148,157.117,loss,-1.21,"Synthetic ML row: range_rejection | morning_star | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00200,synthetic_backtest,EURUSD,5m,SELL,order_block_retest,london,bearish,medium,1.13,13.04,3.52,51,0,1,1,1,shooting_star,bearish,45,usd_bullish,backtest,2026-01-03 11:02:00,2026-01-03 15:02:00,1.11694,1.11808,1.11492,1.1129,1.11576,win,1.03,"Synthetic ML row: order_block_retest | shooting_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00201,synthetic_backtest,EURUSD,5m,SELL,liquidity_sweep,new_york,bullish,medium,1.44,12.68,2.45,57,1,1,1,1,morning_star,bullish,67,usd_bullish,backtest,2026-01-03 11:23:00,2026-01-03 15:23:00,1.07111,1.07249,1.06942,1.06773,1.06684,win,3.1,"Synthetic ML row: liquidity_sweep | morning_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00202,synthetic_backtest,GBPUSD,1h,SELL,reversal,asia,bearish,medium,1.41,12.46,3.29,83,1,1,1,1,pin_bar_bullish,bullish,65,usd_bullish,backtest,2026-01-03 11:54:00,2026-01-03 13:54:00,1.24362,1.24506,1.24125,1.23888,1.24001,win,2.51,"Synthetic ML row: reversal | pin_bar_bullish | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00203,synthetic_backtest,EURUSD,5m,SELL,liquidity_sweep,london,low_volatility,low,0.95,14.65,3.13,51,1,1,0,0,inverted_hammer,bullish,34,usd_bearish,backtest,2026-01-03 11:52:00,2026-01-03 12:22:00,1.11246,1.11339,1.111,1.10954,1.11103,win,1.53,"Synthetic ML row: liquidity_sweep | inverted_hammer | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00204,synthetic_backtest,USDJPY,5m,SELL,liquidity_sweep,asia,bullish,low,1.98,21.91,1.6,95,0,1,0,0,harami_bearish,bearish,64,neutral,backtest,2026-01-03 12:18:00,2026-01-03 15:18:00,155.203,155.363,155.076,154.948,155.28,loss,-0.48,"Synthetic ML row: liquidity_sweep | harami_bearish | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00205,synthetic_backtest,XAUUSD,30m,BUY,order_block_retest,overlap,bearish,low,2.68,12.25,3.03,50,1,0,0,1,hanging_man,bearish,27,usd_bearish,backtest,2026-01-03 12:38:00,2026-01-03 15:38:00,2298.13,2297.33,2299.35,2300.57,2300.1,win,2.45,"Synthetic ML row: order_block_retest | hanging_man | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00206,synthetic_backtest,EURUSD,30m,SELL,liquidity_sweep,london,high_volatility,low,1.13,17.59,2.71,47,0,1,1,1,three_white_soldiers,bullish,87,neutral,backtest,2026-01-03 12:53:00,2026-01-03 14:23:00,1.1088,1.10997,1.10722,1.10564,1.10939,loss,-0.5,"Synthetic ML row: liquidity_sweep | three_white_soldiers | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00207,synthetic_backtest,EURUSD,1h,BUY,fvg_retest,london,bearish,low,1.36,6.45,2.9,47,0,1,1,0,marubozu_bullish,bullish,31,usd_bearish,backtest,2026-01-03 13:04:00,2026-01-03 17:04:00,1.0966,1.09596,1.09751,1.09843,1.09689,win,0.46,"Synthetic ML row: fvg_retest | marubozu_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00208,synthetic_backtest,GBPUSD,30m,SELL,liquidity_sweep,london,low_volatility,medium,1.83,11.92,3.19,84,1,1,1,0,marubozu_bullish,bullish,42,neutral,backtest,2026-01-03 13:25:00,2026-01-03 17:25:00,1.29825,1.29992,1.29559,1.29293,1.29628,win,1.18,"Synthetic ML row: liquidity_sweep | marubozu_bullish | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00209,synthetic_backtest,EURUSD,15m,SELL,liquidity_sweep,london,sideways,medium,1.46,8.92,1.22,76,1,1,0,0,piercing_line,bullish,54,neutral,backtest,2026-01-03 13:41:00,2026-01-03 13:56:00,1.07806,1.07862,1.07771,1.07737,1.07835,loss,-0.52,"Synthetic ML row: liquidity_sweep | piercing_line | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00210,synthetic_backtest,USDJPY,1h,BUY,breakout,overlap,bullish,low,1.8,15.39,2.7,55,0,0,0,0,hanging_man,bearish,79,usd_bullish,backtest,2026-01-03 13:34:00,2026-01-03 13:49:00,157.215,157.081,157.396,157.577,157.143,loss,-0.54,"Synthetic ML row: breakout | hanging_man | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00211,synthetic_backtest,EURUSD,30m,SELL,breakout,new_york,bearish,medium,0.56,16.22,2.28,76,1,0,1,0,marubozu_bearish,bearish,48,usd_bearish,backtest,2026-01-03 13:54:00,2026-01-03 15:24:00,1.0976,1.09977,1.09512,1.09264,1.09562,win,0.91,"Synthetic ML row: breakout | marubozu_bearish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00212,synthetic_backtest,EURUSD,5m,BUY,range_rejection,new_york,bullish,medium,0.93,17.74,1.3,55,1,0,1,0,piercing_line,bullish,69,neutral,backtest,2026-01-03 14:15:00,2026-01-03 14:30:00,1.07295,1.07131,1.07402,1.07509,1.07213,loss,-0.5,"Synthetic ML row: range_rejection | piercing_line | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00213,synthetic_backtest,XAUUSD,1h,BUY,range_rejection,asia,bullish,low,4.21,18.96,1.22,67,0,0,1,1,bullish_engulfing,bullish,82,usd_bullish,backtest,2026-01-03 14:29:00,2026-01-03 15:29:00,2375.29,2373.19,2376.58,2377.86,2380.34,win,2.4,"Synthetic ML row: range_rejection | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00214,synthetic_backtest,XAUUSD,1h,SELL,support_resistance,new_york,bullish,low,3.27,16.3,2.61,48,1,0,0,0,marubozu_bearish,bearish,32,neutral,backtest,2026-01-03 14:33:00,2026-01-03 16:33:00,2377.41,2379.68,2374.45,2371.5,2371.81,win,2.47,"Synthetic ML row: support_resistance | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00215,synthetic_backtest,USDJPY,30m,BUY,breakout,new_york,low_volatility,low,1.02,17.5,2.66,72,1,0,0,1,hanging_man,bearish,92,usd_bearish,backtest,2026-01-03 14:53:00,2026-01-03 18:53:00,155.225,154.987,155.543,155.86,155.827,win,2.52,"Synthetic ML row: breakout | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00216,synthetic_backtest,GBPUSD,5m,SELL,support_resistance,new_york,low_volatility,high,1.55,9.79,2.73,72,1,0,0,1,tweezer_bottom,bullish,36,usd_bearish,backtest,2026-01-03 15:22:00,2026-01-03 19:22:00,1.25302,1.25414,1.25149,1.24996,1.24973,win,2.93,"Synthetic ML row: support_resistance | tweezer_bottom | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00217,synthetic_backtest,EURUSD,30m,SELL,reversal,london,sideways,low,1.1,13.03,2.7,56,1,1,1,1,outside_bar,neutral,55,usd_bearish,backtest,2026-01-03 15:32:00,2026-01-03 17:32:00,1.09488,1.09571,1.09375,1.09263,1.0941,win,0.94,"Synthetic ML row: reversal | outside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00218,synthetic_backtest,EURUSD,5m,BUY,breakout,new_york,low_volatility,low,0.78,8.86,2.91,83,0,1,0,0,three_white_soldiers,bullish,49,neutral,backtest,2026-01-03 15:45:00,2026-01-03 17:45:00,1.10582,1.10468,1.10749,1.10915,1.10646,win,0.56,"Synthetic ML row: breakout | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00219,synthetic_backtest,GBPUSD,30m,SELL,support_resistance,asia,high_volatility,low,1.03,7.5,3.09,70,1,1,0,0,outside_bar,neutral,80,usd_bearish,backtest,2026-01-03 16:08:00,2026-01-03 16:53:00,1.30664,1.30739,1.30549,1.30434,1.30545,win,1.6,"Synthetic ML row: support_resistance | outside_bar | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00220,synthetic_backtest,USDJPY,15m,SELL,liquidity_sweep,london,high_volatility,low,1.72,6.06,2.59,48,1,1,1,0,dark_cloud_cover,bearish,76,usd_bullish,backtest,2026-01-03 16:05:00,2026-01-03 17:35:00,152.782,152.833,152.715,152.648,152.781,breakeven,0.02,"Synthetic ML row: liquidity_sweep | dark_cloud_cover | london | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00221,synthetic_backtest,XAUUSD,30m,SELL,liquidity_sweep,new_york,bearish,low,2.78,19.35,1.99,45,1,1,1,0,harami_bullish,bullish,80,usd_bearish,backtest,2026-01-03 16:36:00,2026-01-03 18:36:00,2368.94,2371.33,2366.56,2364.18,2366.4,win,1.06,"Synthetic ML row: liquidity_sweep | harami_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00222,synthetic_backtest,USDJPY,1h,SELL,fvg_retest,new_york,bearish,low,0.9,15.39,3.26,88,1,0,1,0,inverted_hammer,bullish,87,usd_bearish,backtest,2026-01-03 16:49:00,2026-01-03 17:19:00,153.929,154.134,153.595,153.261,153.425,win,2.46,"Synthetic ML row: fvg_retest | inverted_hammer | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00223,synthetic_backtest,BTCUSD,5m,SELL,fvg_retest,new_york,bearish,medium,68.0,963.83,2.2,58,1,1,1,0,bullish_engulfing,bullish,61,usd_bullish,backtest,2026-01-03 16:50:00,2026-01-03 17:20:00,65626.08,66906.22,64217.92,62809.76,65075.62,win,0.43,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00224,synthetic_backtest,GBPUSD,30m,SELL,reversal,london,sideways,low,2.06,20.88,3.91,90,1,1,1,0,harami_bullish,bullish,82,usd_bearish,backtest,2026-01-03 17:22:00,2026-01-03 21:22:00,1.29386,1.29627,1.28914,1.28441,1.29584,loss,-0.82,"Synthetic ML row: reversal | harami_bullish | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00225,synthetic_backtest,XAUUSD,15m,BUY,support_resistance,london,bearish,low,1.65,26.83,3.96,57,1,1,0,0,bearish_engulfing,bearish,67,neutral,backtest,2026-01-03 17:34:00,2026-01-03 19:04:00,2334.69,2331.46,2341.08,2347.46,2343.08,win,2.6,"Synthetic ML row: support_resistance | bearish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00226,synthetic_backtest,GBPUSD,1h,SELL,trend_follow,new_york,sideways,medium,0.93,13.71,1.18,79,0,0,1,1,harami_bullish,bullish,94,usd_bullish,backtest,2026-01-03 17:34:00,2026-01-03 17:49:00,1.24432,1.2455,1.24363,1.24293,1.24492,loss,-0.51,"Synthetic ML row: trend_follow | harami_bullish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00227,synthetic_backtest,GBPUSD,1h,SELL,range_rejection,overlap,sideways,low,2.15,11.33,2.18,45,1,0,0,0,outside_bar,neutral,66,usd_bullish,backtest,2026-01-03 18:12:00,2026-01-03 18:57:00,1.25902,1.25976,1.25823,1.25743,1.25788,win,1.56,"Synthetic ML row: range_rejection | outside_bar | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00228,synthetic_backtest,XAUUSD,1h,SELL,order_block_retest,london,bullish,low,4.3,8.13,3.37,57,0,0,1,1,inside_bar,neutral,58,usd_bullish,backtest,2026-01-03 18:24:00,2026-01-03 19:24:00,2397.45,2398.74,2395.27,2393.1,2395.64,win,1.4,"Synthetic ML row: order_block_retest | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00229,synthetic_backtest,XAUUSD,1h,BUY,order_block_retest,asia,bullish,low,2.02,29.53,1.86,48,1,0,0,1,pin_bar_bearish,bearish,44,neutral,backtest,2026-01-03 18:17:00,2026-01-03 19:17:00,2317.45,2314.31,2320.36,2323.28,2326.73,win,2.96,"Synthetic ML row: order_block_retest | pin_bar_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00230,synthetic_backtest,BTCUSD,5m,SELL,support_resistance,overlap,bearish,low,38.47,433.82,0.84,65,0,0,0,0,morning_star,bullish,59,usd_bullish,backtest,2026-01-03 18:45:00,2026-01-03 20:15:00,66902.64,67500.86,66651.39,66400.14,67602.55,loss,-1.17,"Synthetic ML row: support_resistance | morning_star | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00231,synthetic_backtest,XAUUSD,1h,SELL,liquidity_sweep,new_york,sideways,high,2.01,24.66,1.66,86,0,1,1,0,outside_bar,neutral,95,usd_bullish,backtest,2026-01-03 19:01:00,2026-01-03 20:31:00,2365.58,2368.78,2362.93,2360.28,2356.21,win,2.93,"Synthetic ML row: liquidity_sweep | outside_bar | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00232,synthetic_backtest,USDJPY,30m,BUY,support_resistance,asia,sideways,low,1.94,7.82,1.79,77,1,0,0,1,harami_bullish,bullish,83,usd_bearish,backtest,2026-01-03 19:16:00,2026-01-03 20:01:00,159.378,159.311,159.438,159.498,159.322,loss,-0.83,"Synthetic ML row: support_resistance | harami_bullish | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00233,synthetic_backtest,BTCUSD,30m,SELL,trend_follow,asia,bullish,low,54.34,443.95,2.27,75,0,1,1,0,evening_star,bearish,79,usd_bearish,backtest,2026-01-03 19:20:00,2026-01-03 20:20:00,65613.09,66107.56,65051.87,64490.65,65865.27,loss,-0.51,"Synthetic ML row: trend_follow | evening_star | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00234,synthetic_backtest,XAUUSD,5m,SELL,breakout,overlap,high_volatility,low,2.59,17.18,1.8,84,1,0,0,0,three_black_crows,bearish,94,neutral,backtest,2026-01-03 19:34:00,2026-01-03 20:34:00,2298.33,2300.35,2296.5,2294.68,2298.37,breakeven,-0.02,"Synthetic ML row: breakout | three_black_crows | overlap | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00235,synthetic_backtest,EURUSD,5m,SELL,reversal,london,sideways,low,1.54,17.72,1.81,62,1,1,0,1,evening_star,bearish,54,neutral,backtest,2026-01-03 19:59:00,2026-01-03 21:59:00,1.09823,1.0994,1.09718,1.09613,1.09677,win,1.26,"Synthetic ML row: reversal | evening_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00236,synthetic_backtest,USDJPY,1h,SELL,liquidity_sweep,london,bearish,low,1.05,15.64,2.59,64,1,1,0,1,three_black_crows,bearish,51,usd_bearish,backtest,2026-01-03 20:05:00,2026-01-03 23:05:00,159.263,159.383,159.107,158.951,158.959,win,2.53,"Synthetic ML row: liquidity_sweep | three_black_crows | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00237,synthetic_backtest,GBPUSD,1h,SELL,liquidity_sweep,london,bullish,low,1.72,10.07,3.79,95,1,1,0,1,harami_bullish,bullish,86,neutral,backtest,2026-01-03 20:19:00,2026-01-03 23:19:00,1.30157,1.30281,1.29923,1.29689,1.29785,win,3.01,"Synthetic ML row: liquidity_sweep | harami_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00238,synthetic_backtest,XAUUSD,5m,BUY,range_rejection,new_york,high_volatility,low,3.84,23.92,1.26,80,1,0,1,0,harami_bearish,bearish,29,neutral,backtest,2026-01-03 20:49:00,2026-01-04 00:49:00,2409.41,2407.51,2410.6,2411.8,2407.16,loss,-1.18,"Synthetic ML row: range_rejection | harami_bearish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00239,synthetic_backtest,GBPUSD,1h,BUY,trend_follow,london,sideways,low,1.81,20.02,3.49,87,1,0,1,0,doji,neutral,68,usd_bullish,backtest,2026-01-03 21:06:00,2026-01-03 21:21:00,1.2641,1.26186,1.26799,1.27189,1.2707,win,2.96,"Synthetic ML row: trend_follow | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00240,synthetic_backtest,BTCUSD,15m,SELL,liquidity_sweep,new_york,bearish,medium,17.19,217.09,3.64,48,1,1,0,0,inside_bar,neutral,72,neutral,backtest,2026-01-03 21:20:00,2026-01-03 23:20:00,66368.24,66532.96,66068.45,65768.66,66493.43,loss,-0.76,"Synthetic ML row: liquidity_sweep | inside_bar | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00241,synthetic_backtest,BTCUSD,5m,SELL,breakout,london,high_volatility,medium,42.36,206.11,3.62,59,0,1,1,0,none,neutral,0,neutral,backtest,2026-01-03 21:28:00,2026-01-04 01:28:00,65290.57,65462.62,64979.16,64667.74,64953.35,win,1.96,"Synthetic ML row: breakout | none | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00242,synthetic_backtest,EURUSD,1h,SELL,trend_follow,overlap,bullish,medium,0.65,12.57,2.39,73,1,1,0,0,morning_star,bullish,65,neutral,backtest,2026-01-03 21:37:00,2026-01-03 22:07:00,1.08559,1.08731,1.08353,1.08147,1.08693,loss,-0.78,"Synthetic ML row: trend_follow | morning_star | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00243,synthetic_backtest,EURUSD,15m,BUY,order_block_retest,new_york,bearish,low,0.62,16.11,3.16,49,1,0,0,1,hanging_man,bearish,45,neutral,backtest,2026-01-03 22:15:00,2026-01-04 02:15:00,1.11172,1.11036,1.11385,1.11599,1.11575,win,2.98,"Synthetic ML row: order_block_retest | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00244,synthetic_backtest,USDJPY,30m,SELL,fvg_retest,london,bearish,medium,1.64,20.77,2.75,72,1,1,1,0,marubozu_bullish,bullish,61,usd_bullish,backtest,2026-01-03 22:02:00,2026-01-03 22:32:00,155.305,155.521,155.007,154.71,155.071,win,1.08,"Synthetic ML row: fvg_retest | marubozu_bullish | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00245,synthetic_backtest,GBPUSD,15m,BUY,support_resistance,new_york,bullish,low,1.92,11.89,3.16,53,1,0,1,1,dark_cloud_cover,bearish,32,neutral,backtest,2026-01-03 22:21:00,2026-01-03 22:36:00,1.29886,1.29774,1.30063,1.30239,1.30177,win,2.6,"Synthetic ML row: support_resistance | dark_cloud_cover | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00246,synthetic_backtest,GBPUSD,1h,BUY,trend_follow,new_york,bearish,low,1.32,23.19,0.8,65,1,0,1,1,three_white_soldiers,bullish,73,neutral,backtest,2026-01-03 22:59:00,2026-01-03 23:14:00,1.24703,1.24407,1.24822,1.24941,1.25018,win,1.06,"Synthetic ML row: trend_follow | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00247,synthetic_backtest,EURUSD,15m,BUY,trend_follow,london,bullish,medium,0.97,14.62,1.1,73,1,0,0,0,none,neutral,0,neutral,backtest,2026-01-03 22:45:00,2026-01-03 23:30:00,1.0662,1.06442,1.06719,1.06817,1.06701,win,0.45,"Synthetic ML row: trend_follow | none | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00248,synthetic_backtest,GBPUSD,1h,BUY,order_block_retest,london,bearish,low,1.43,9.18,1.5,81,1,0,0,1,morning_star,bullish,73,neutral,backtest,2026-01-03 23:19:00,2026-01-04 01:19:00,1.26399,1.26288,1.26482,1.26565,1.26673,win,2.48,"Synthetic ML row: order_block_retest | morning_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00249,synthetic_backtest,EURUSD,1h,SELL,order_block_retest,london,high_volatility,high,1.7,12.12,0.81,56,0,1,1,1,inverted_hammer,bullish,30,neutral,backtest,2026-01-03 23:44:00,2026-01-04 01:14:00,1.10941,1.11053,1.10896,1.10851,1.11049,loss,-0.97,"Synthetic ML row: order_block_retest | inverted_hammer | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00250,synthetic_backtest,EURUSD,15m,BUY,trend_follow,new_york,sideways,low,0.99,11.27,2.66,57,1,0,1,1,hammer,bullish,57,usd_bullish,backtest,2026-01-03 23:44:00,2026-01-04 03:44:00,1.09084,1.08987,1.09212,1.09339,1.0933,win,2.56,"Synthetic ML row: trend_follow | hammer | new_york | low news | win. Use for testing pipeline, not as real edge."
