trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00001,synthetic_smc_ict,USDJPY,30m,BUY,order_block_retest,london,high_volatility,medium,1.79,18.83,2.2,85,1,0,1,1,doji,neutral,85,usd_bearish,smc_ict,2026-01-01 09:22:00,2026-01-01 09:37:00,157.151,156.988,157.33,157.509,157.22,win,0.42,"Synthetic ML row: order_block_retest | doji | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00188,synthetic_smc_ict,BTCUSD,30m,BUY,liquidity_sweep,london,low_volatility,medium,70.68,909.24,1.07,55,1,1,1,1,bearish_engulfing,bearish,26,neutral,smc_ict,2026-01-03 08:15:00,2026-01-03 08:45:00,64762.02,63565.97,65401.9,66041.79,64187.92,loss,-0.48,"Synthetic ML row: liquidity_sweep | bearish_engulfing | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00189,synthetic_smc_ict,GBPUSD,5m,BUY,fvg_retest,new_york,bearish,high,1.7,16.18,1.72,78,0,0,1,0,inside_bar,neutral,58,usd_bullish,smc_ict,2026-01-03 08:30:00,2026-01-03 08:45:00,1.27555,1.27397,1.2769,1.27826,1.27627,win,0.46,"Synthetic ML row: fvg_retest | inside_bar | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00190,synthetic_smc_ict,XAUUSD,5m,BUY,liquidity_sweep,new_york,bearish,high,1.87,19.15,3.35,77,0,1,0,0,piercing_line,bullish,91,usd_bullish,smc_ict,2026-01-03 08:56:00,2026-01-03 09:41:00,2390.2,2388.48,2393.09,2395.98,2389.33,loss,-0.51,"Synthetic ML row: liquidity_sweep | piercing_line | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00191,synthetic_smc_ict,XAUUSD,1h,BUY,fvg_retest,asia,bearish,low,1.64,11.31,2.05,78,0,0,1,0,bullish_engulfing,bullish,92,usd_bullish,smc_ict,2026-01-03 09:12:00,2026-01-03 09:57:00,2356.69,2355.59,2357.83,2358.96,2359.41,win,2.45,"Synthetic ML row: fvg_retest | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00192,synthetic_smc_ict,EURUSD,1h,BUY,fvg_retest,new_york,sideways,low,1.38,14.44,2.47,86,1,0,1,0,pin_bar_bullish,bullish,44,neutral,smc_ict,2026-01-03 09:07:00,2026-01-03 12:07:00,1.1017,1.10068,1.10295,1.10421,1.10285,win,1.13,"Synthetic ML row: fvg_retest | pin_bar_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00193,synthetic_smc_ict,BTCUSD,15m,SELL,liquidity_sweep,asia,bullish,high,76.34,542.35,1.73,47,1,1,1,0,dark_cloud_cover,bearish,62,usd_bullish,smc_ict,2026-01-03 09:45:00,2026-01-03 10:00:00,65657.79,66187.05,65199.98,64742.17,66091.78,loss,-0.82,"Synthetic ML row: liquidity_sweep | dark_cloud_cover | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00194,synthetic_smc_ict,GBPUSD,30m,SELL,order_block_retest,overlap,low_volatility,low,1.48,21.12,1.68,91,0,0,1,1,none,neutral,0,usd_bullish,smc_ict,2026-01-03 09:40:00,2026-01-03 09:55:00,1.25891,1.26126,1.25694,1.25497,1.25767,win,0.53,"Synthetic ML row: order_block_retest | none | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00195,synthetic_smc_ict,GBPUSD,15m,BUY,order_block_retest,overlap,sideways,low,1.79,20.71,3.38,50,1,1,0,1,tweezer_top,bearish,57,usd_bullish,smc_ict,2026-01-03 10:04:00,2026-01-03 11:04:00,1.25519,1.2538,1.25755,1.25991,1.2559,win,0.51,"Synthetic ML row: order_block_retest | tweezer_top | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00196,synthetic_smc_ict,EURUSD,15m,SELL,range_rejection,asia,low_volatility,medium,1.49,9.26,2.05,74,1,1,1,0,bearish_engulfing,bearish,34,neutral,smc_ict,2026-01-03 10:05:00,2026-01-03 11:05:00,1.10585,1.10715,1.10453,1.1032,1.10657,loss,-0.55,"Synthetic ML row: range_rejection | bearish_engulfing | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00197,synthetic_smc_ict,XAUUSD,30m,BUY,order_block_retest,new_york,bullish,low,3.69,30.22,2.71,91,0,1,0,1,harami_bearish,bearish,73,usd_bearish,smc_ict,2026-01-03 10:19:00,2026-01-03 10:34:00,2290.25,2286.98,2294.69,2299.12,2296.99,win,2.06,"Synthetic ML row: order_block_retest | harami_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00198,synthetic_smc_ict,XAUUSD,5m,SELL,fvg_retest,new_york,bearish,low,3.67,33.42,2.74,77,1,0,1,0,bullish_engulfing,bullish,42,usd_bullish,smc_ict,2026-01-03 10:32:00,2026-01-03 11:02:00,2315.48,2317.58,2312.6,2309.71,2313.02,win,1.17,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00199,synthetic_smc_ict,GBPUSD,1h,BUY,fvg_retest,overlap,bearish,low,1.82,15.83,1.11,92,1,0,1,1,pin_bar_bullish,bullish,88,usd_bullish,smc_ict,2026-01-03 10:51:00,2026-01-03 12:51:00,1.26663,1.26456,1.26778,1.26893,1.2656,loss,-0.5,"Synthetic ML row: fvg_retest | pin_bar_bullish | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00200,synthetic_smc_ict,XAUUSD,1h,BUY,liquidity_sweep,asia,bearish,low,2.79,22.86,2.2,51,0,1,0,0,evening_star,bearish,52,usd_bearish,smc_ict,2026-01-03 11:16:00,2026-01-03 12:46:00,2320.45,2317.31,2323.89,2327.34,2317.97,loss,-0.79,"Synthetic ML row: liquidity_sweep | evening_star | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00201,synthetic_smc_ict,XAUUSD,30m,BUY,order_block_retest,overlap,bearish,low,3.71,22.27,2.1,58,0,1,1,1,outside_bar,neutral,63,usd_bullish,smc_ict,2026-01-03 11:37:00,2026-01-03 11:52:00,2364.9,2363.48,2366.39,2367.88,2366.59,win,1.19,"Synthetic ML row: order_block_retest | outside_bar | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00202,synthetic_smc_ict,GBPUSD,30m,BUY,fvg_retest,london,bullish,low,2.11,14.15,2.8,69,1,1,1,0,marubozu_bearish,bearish,46,neutral,smc_ict,2026-01-03 11:53:00,2026-01-03 15:53:00,1.24361,1.24217,1.24562,1.24764,1.24656,win,2.05,"Synthetic ML row: fvg_retest | marubozu_bearish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00203,synthetic_smc_ict,EURUSD,1h,SELL,fvg_retest,new_york,bullish,medium,1.61,17.39,3.65,51,1,1,1,1,bullish_engulfing,bullish,89,usd_bullish,smc_ict,2026-01-03 11:57:00,2026-01-03 12:12:00,1.079,1.08102,1.07532,1.07164,1.07277,win,3.09,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00204,synthetic_smc_ict,BTCUSD,15m,SELL,range_rejection,london,sideways,low,26.99,853.65,2.73,68,0,1,1,0,evening_star,bearish,52,neutral,smc_ict,2026-01-03 12:17:00,2026-01-03 12:32:00,66310.29,67492.38,64696.73,63083.18,65092.73,win,1.03,"Synthetic ML row: range_rejection | evening_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00205,synthetic_smc_ict,XAUUSD,1h,SELL,fvg_retest,overlap,bullish,low,3.79,22.7,1.27,87,1,1,1,0,bullish_engulfing,bullish,95,usd_bearish,smc_ict,2026-01-03 12:41:00,2026-01-03 13:41:00,2281.61,2283.84,2280.18,2278.76,2276.21,win,2.41,"Synthetic ML row: fvg_retest | bullish_engulfing | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00206,synthetic_smc_ict,USDJPY,15m,BUY,liquidity_sweep,new_york,bearish,medium,1.42,18.37,3.52,62,1,1,0,0,pin_bar_bearish,bearish,49,neutral,smc_ict,2026-01-03 12:37:00,2026-01-03 12:52:00,151.575,151.34,151.989,152.404,151.387,loss,-0.8,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00207,synthetic_smc_ict,USDJPY,1h,SELL,order_block_retest,asia,high_volatility,low,1.96,19.67,0.95,49,1,1,0,1,hammer,bullish,35,usd_bearish,smc_ict,2026-01-03 12:55:00,2026-01-03 13:10:00,155.761,156.001,155.647,155.533,155.871,loss,-0.46,"Synthetic ML row: order_block_retest | hammer | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00208,synthetic_smc_ict,BTCUSD,1h,BUY,order_block_retest,new_york,bullish,medium,52.72,560.27,0.99,73,0,1,0,1,hanging_man,bearish,60,usd_bullish,smc_ict,2026-01-03 13:19:00,2026-01-03 14:04:00,64393.75,63808.62,64683.39,64973.03,63703.29,loss,-1.18,"Synthetic ML row: order_block_retest | hanging_man | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00209,synthetic_smc_ict,XAUUSD,1h,SELL,fvg_retest,overlap,low_volatility,high,4.41,13.36,2.25,50,1,1,1,0,bullish_engulfing,bullish,75,usd_bullish,smc_ict,2026-01-03 13:27:00,2026-01-03 13:57:00,2345.37,2347.17,2343.36,2341.34,2347.1,loss,-0.96,"Synthetic ML row: fvg_retest | bullish_engulfing | overlap | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00210,synthetic_smc_ict,USDJPY,15m,BUY,liquidity_sweep,overlap,bullish,high,0.93,14.21,2.94,53,0,1,0,1,inverted_hammer,bullish,45,usd_bearish,smc_ict,2026-01-03 13:36:00,2026-01-03 14:36:00,155.708,155.521,155.982,156.256,155.519,loss,-1.01,"Synthetic ML row: liquidity_sweep | inverted_hammer | overlap | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00211,synthetic_smc_ict,BTCUSD,30m,SELL,liquidity_sweep,london,low_volatility,low,41.32,449.0,0.97,73,0,1,0,1,morning_star,bullish,75,usd_bullish,smc_ict,2026-01-03 14:08:00,2026-01-03 18:08:00,65652.38,65982.96,65492.05,65331.72,65295.35,win,1.08,"Synthetic ML row: liquidity_sweep | morning_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00212,synthetic_smc_ict,EURUSD,5m,BUY,liquidity_sweep,overlap,high_volatility,medium,1.24,9.42,3.46,95,0,1,1,0,hanging_man,bearish,49,neutral,smc_ict,2026-01-03 14:07:00,2026-01-03 15:07:00,1.10952,1.10832,1.1116,1.11369,1.10812,loss,-1.16,"Synthetic ML row: liquidity_sweep | hanging_man | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00213,synthetic_smc_ict,EURUSD,1h,SELL,range_rejection,asia,sideways,low,1.09,14.1,2.09,76,1,0,1,1,harami_bearish,bearish,94,usd_bullish,smc_ict,2026-01-03 14:15:00,2026-01-03 17:15:00,1.08764,1.08859,1.08666,1.08568,1.0872,win,0.47,"Synthetic ML row: range_rejection | harami_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00214,synthetic_smc_ict,EURUSD,15m,BUY,fvg_retest,new_york,bullish,low,0.84,12.4,3.14,78,1,0,1,0,bullish_engulfing,bullish,67,neutral,smc_ict,2026-01-03 14:48:00,2026-01-03 17:48:00,1.11553,1.11403,1.11787,1.12021,1.11841,win,1.93,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00215,synthetic_smc_ict,XAUUSD,15m,SELL,order_block_retest,london,bearish,medium,3.58,14.2,3.49,72,1,1,1,1,morning_star,bullish,29,neutral,smc_ict,2026-01-03 15:04:00,2026-01-03 17:04:00,2398.81,2400.35,2396.11,2393.41,2397.32,win,0.96,"Synthetic ML row: order_block_retest | morning_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00216,synthetic_smc_ict,BTCUSD,5m,BUY,liquidity_sweep,london,bearish,low,48.99,619.96,2.33,79,0,1,1,0,harami_bearish,bearish,81,neutral,smc_ict,2026-01-03 15:24:00,2026-01-03 15:54:00,66807.74,66404.28,67277.77,67747.81,67392.76,win,1.45,"Synthetic ML row: liquidity_sweep | harami_bearish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00217,synthetic_smc_ict,USDJPY,1h,SELL,range_rejection,london,sideways,low,1.99,6.61,2.86,65,1,0,0,0,harami_bearish,bearish,44,neutral,smc_ict,2026-01-03 15:37:00,2026-01-03 17:07:00,159.79,159.864,159.683,159.576,159.717,win,0.97,"Synthetic ML row: range_rejection | harami_bearish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00218,synthetic_smc_ict,GBPUSD,1h,SELL,liquidity_sweep,new_york,bearish,low,1.82,21.49,1.66,56,0,1,1,0,harami_bullish,bullish,40,neutral,smc_ict,2026-01-03 15:56:00,2026-01-03 17:26:00,1.25096,1.25267,1.24953,1.24811,1.25239,loss,-0.84,"Synthetic ML row: liquidity_sweep | harami_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00219,synthetic_smc_ict,EURUSD,1h,SELL,fvg_retest,overlap,low_volatility,low,0.74,14.9,3.11,75,0,1,1,1,dark_cloud_cover,bearish,46,usd_bullish,smc_ict,2026-01-03 15:52:00,2026-01-03 16:52:00,1.0748,1.07642,1.07228,1.06977,1.07223,win,1.59,"Synthetic ML row: fvg_retest | dark_cloud_cover | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00220,synthetic_smc_ict,GBPUSD,15m,BUY,fvg_retest,overlap,bullish,high,1.28,21.45,1.84,84,1,0,1,0,piercing_line,bullish,28,usd_bearish,smc_ict,2026-01-03 16:07:00,2026-01-03 16:22:00,1.2516,1.24924,1.25378,1.25595,1.25458,win,1.26,"Synthetic ML row: fvg_retest | piercing_line | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00221,synthetic_smc_ict,XAUUSD,5m,BUY,fvg_retest,overlap,bullish,medium,2.13,16.3,1.84,74,0,0,1,1,marubozu_bearish,bearish,55,usd_bullish,smc_ict,2026-01-03 16:21:00,2026-01-03 19:21:00,2346.6,2344.51,2348.51,2350.42,2349.13,win,1.22,"Synthetic ML row: fvg_retest | marubozu_bearish | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00222,synthetic_smc_ict,BTCUSD,15m,BUY,fvg_retest,new_york,bearish,low,64.79,336.19,2.03,78,0,1,1,0,morning_star,bullish,38,usd_bullish,smc_ict,2026-01-03 16:53:00,2026-01-03 17:38:00,66005.28,65801.76,66211.86,66418.43,66394.01,win,1.91,"Synthetic ML row: fvg_retest | morning_star | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00223,synthetic_smc_ict,GBPUSD,15m,BUY,range_rejection,overlap,high_volatility,low,1.32,23.24,3.56,82,1,1,1,1,evening_star,bearish,42,neutral,smc_ict,2026-01-03 17:00:00,2026-01-03 19:00:00,1.27578,1.27256,1.28152,1.28725,1.28522,win,2.93,"Synthetic ML row: range_rejection | evening_star | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00224,synthetic_smc_ict,GBPUSD,1h,SELL,order_block_retest,overlap,bearish,medium,0.82,18.78,3.95,46,0,1,0,1,tweezer_top,bearish,41,usd_bullish,smc_ict,2026-01-03 17:04:00,2026-01-03 18:34:00,1.26525,1.26672,1.26234,1.25943,1.26538,breakeven,-0.09,"Synthetic ML row: order_block_retest | tweezer_top | overlap | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00225,synthetic_smc_ict,EURUSD,15m,BUY,fvg_retest,asia,high_volatility,high,1.18,13.23,2.16,92,0,0,1,0,outside_bar,neutral,33,usd_bullish,smc_ict,2026-01-03 17:33:00,2026-01-03 21:33:00,1.06183,1.06002,1.06379,1.06575,1.06542,win,1.98,"Synthetic ML row: fvg_retest | outside_bar | asia | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00226,synthetic_smc_ict,EURUSD,1h,SELL,range_rejection,overlap,sideways,medium,1.7,8.74,3.84,49,0,1,1,1,morning_star,bullish,25,neutral,smc_ict,2026-01-03 17:36:00,2026-01-03 18:06:00,1.06067,1.06162,1.05885,1.05703,1.06113,loss,-0.48,"Synthetic ML row: range_rejection | morning_star | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00227,synthetic_smc_ict,XAUUSD,5m,SELL,range_rejection,asia,high_volatility,medium,2.0,20.73,2.46,50,0,1,0,0,pin_bar_bearish,bearish,87,neutral,smc_ict,2026-01-03 17:56:00,2026-01-03 19:26:00,2347.72,2349.59,2345.42,2343.11,2349.63,loss,-1.02,"Synthetic ML row: range_rejection | pin_bar_bearish | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00228,synthetic_smc_ict,BTCUSD,30m,BUY,range_rejection,asia,high_volatility,low,60.84,1158.37,2.87,56,0,0,0,1,harami_bullish,bullish,95,usd_bullish,smc_ict,2026-01-03 18:23:00,2026-01-03 19:23:00,66660.6,65358.23,68529.51,70398.42,68692.31,win,1.56,"Synthetic ML row: range_rejection | harami_bullish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00229,synthetic_smc_ict,EURUSD,30m,BUY,range_rejection,london,low_volatility,low,1.33,8.07,2.56,60,1,1,1,1,evening_star,bearish,37,usd_bullish,smc_ict,2026-01-03 18:45:00,2026-01-03 20:15:00,1.06982,1.06925,1.07054,1.07126,1.06936,loss,-0.82,"Synthetic ML row: range_rejection | evening_star | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00230,synthetic_smc_ict,USDJPY,15m,SELL,fvg_retest,asia,bullish,low,1.6,7.86,3.66,83,1,1,1,0,pin_bar_bearish,bearish,57,neutral,smc_ict,2026-01-03 18:35:00,2026-01-03 18:50:00,154.617,154.706,154.454,154.291,154.529,win,0.99,"Synthetic ML row: fvg_retest | pin_bar_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00231,synthetic_smc_ict,BTCUSD,1h,SELL,order_block_retest,new_york,sideways,low,63.19,253.48,3.34,70,0,0,1,1,marubozu_bearish,bearish,91,neutral,smc_ict,2026-01-03 19:02:00,2026-01-03 23:02:00,65415.66,65758.31,64843.44,64271.21,65261.47,win,0.45,"Synthetic ML row: order_block_retest | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00232,synthetic_smc_ict,USDJPY,30m,SELL,fvg_retest,new_york,sideways,medium,1.77,18.01,3.99,94,1,0,1,0,evening_star,bearish,55,usd_bullish,smc_ict,2026-01-03 19:12:00,2026-01-03 19:42:00,159.149,159.38,158.688,158.226,158.883,win,1.15,"Synthetic ML row: fvg_retest | evening_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00233,synthetic_smc_ict,BTCUSD,5m,SELL,liquidity_sweep,london,high_volatility,low,76.04,936.74,2.92,50,1,1,0,1,bullish_engulfing,bullish,44,usd_bearish,smc_ict,2026-01-03 19:21:00,2026-01-03 19:36:00,65298.54,66604.12,63392.4,61486.26,65938.27,loss,-0.49,"Synthetic ML row: liquidity_sweep | bullish_engulfing | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00234,synthetic_smc_ict,XAUUSD,1h,BUY,order_block_retest,asia,bullish,high,3.56,26.91,2.27,74,0,0,0,1,none,neutral,0,neutral,smc_ict,2026-01-03 19:32:00,2026-01-03 20:02:00,2295.39,2292.91,2298.21,2301.03,2302.96,win,3.05,"Synthetic ML row: order_block_retest | none | asia | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00235,synthetic_smc_ict,EURUSD,5m,BUY,range_rejection,asia,bearish,medium,0.75,9.94,1.47,45,1,1,0,0,pin_bar_bullish,bullish,50,neutral,smc_ict,2026-01-03 20:09:00,2026-01-03 21:39:00,1.06392,1.06325,1.06441,1.0649,1.0652,win,1.92,"Synthetic ML row: range_rejection | pin_bar_bullish | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00236,synthetic_smc_ict,XAUUSD,15m,SELL,order_block_retest,overlap,sideways,high,2.08,30.87,3.98,67,1,0,1,1,morning_star,bullish,61,neutral,smc_ict,2026-01-03 20:20:00,2026-01-03 20:35:00,2393.06,2395.44,2388.32,2383.57,2385.79,win,3.05,"Synthetic ML row: order_block_retest | morning_star | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00237,synthetic_smc_ict,BTCUSD,15m,SELL,order_block_retest,new_york,high_volatility,medium,49.38,716.62,2.04,93,0,0,1,1,three_black_crows,bearish,40,usd_bullish,smc_ict,2026-01-03 20:30:00,2026-01-03 20:45:00,64697.59,65335.0,64047.44,63397.29,65239.39,loss,-0.85,"Synthetic ML row: order_block_retest | three_black_crows | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00238,synthetic_smc_ict,EURUSD,15m,SELL,range_rejection,new_york,bullish,low,1.04,6.69,3.55,78,1,0,0,1,none,neutral,0,neutral,smc_ict,2026-01-03 20:57:00,2026-01-03 21:42:00,1.10634,1.10711,1.10497,1.10361,1.10712,loss,-1.02,"Synthetic ML row: range_rejection | none | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00239,synthetic_smc_ict,XAUUSD,30m,BUY,range_rejection,asia,bullish,low,2.83,26.28,3.99,68,1,1,0,0,tweezer_bottom,bullish,82,usd_bearish,smc_ict,2026-01-03 21:10:00,2026-01-03 22:40:00,2344.61,2343.02,2347.76,2350.92,2345.29,win,0.43,"Synthetic ML row: range_rejection | tweezer_bottom | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00240,synthetic_smc_ict,XAUUSD,5m,BUY,range_rejection,new_york,bullish,low,1.99,21.94,2.54,78,0,0,1,0,marubozu_bullish,bullish,54,usd_bullish,smc_ict,2026-01-03 21:18:00,2026-01-03 21:33:00,2401.95,2400.44,2403.86,2405.77,2404.09,win,1.42,"Synthetic ML row: range_rejection | marubozu_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00241,synthetic_smc_ict,GBPUSD,1h,BUY,order_block_retest,asia,bearish,low,1.92,11.89,3.9,62,1,0,1,1,bearish_engulfing,bearish,84,usd_bearish,smc_ict,2026-01-03 21:28:00,2026-01-03 22:13:00,1.26344,1.26191,1.26643,1.26941,1.26406,win,0.4,"Synthetic ML row: order_block_retest | bearish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00242,synthetic_smc_ict,GBPUSD,1h,SELL,liquidity_sweep,new_york,bearish,medium,1.87,17.32,1.3,73,0,1,1,1,marubozu_bullish,bullish,25,usd_bearish,smc_ict,2026-01-03 21:32:00,2026-01-03 23:32:00,1.28151,1.28328,1.28037,1.27922,1.28358,loss,-1.17,"Synthetic ML row: liquidity_sweep | marubozu_bullish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00243,synthetic_smc_ict,EURUSD,5m,SELL,liquidity_sweep,asia,bearish,high,0.65,10.81,2.35,74,1,1,0,0,inside_bar,neutral,67,usd_bullish,smc_ict,2026-01-03 22:15:00,2026-01-03 22:45:00,1.10587,1.107,1.10453,1.1032,1.10472,win,1.01,"Synthetic ML row: liquidity_sweep | inside_bar | asia | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00244,synthetic_smc_ict,GBPUSD,30m,BUY,liquidity_sweep,london,bullish,high,1.6,15.45,3.72,95,0,1,1,1,pin_bar_bearish,bearish,89,neutral,smc_ict,2026-01-03 22:06:00,2026-01-04 02:06:00,1.28191,1.28014,1.28521,1.28851,1.28374,win,1.03,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00245,synthetic_smc_ict,USDJPY,30m,SELL,order_block_retest,asia,low_volatility,high,0.95,19.29,3.24,72,1,0,1,1,tweezer_bottom,bullish,61,usd_bullish,smc_ict,2026-01-03 22:44:00,2026-01-03 23:14:00,160.845,161.03,160.546,160.247,160.62,win,1.22,"Synthetic ML row: order_block_retest | tweezer_bottom | asia | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00246,synthetic_smc_ict,XAUUSD,30m,BUY,liquidity_sweep,asia,low_volatility,low,4.03,10.85,2.11,55,0,1,0,1,doji,neutral,84,neutral,smc_ict,2026-01-03 22:50:00,2026-01-04 00:20:00,2292.91,2291.45,2294.45,2295.98,2292.99,breakeven,0.06,"Synthetic ML row: liquidity_sweep | doji | asia | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00247,synthetic_smc_ict,BTCUSD,15m,BUY,order_block_retest,london,sideways,medium,48.55,807.26,3.89,87,1,1,1,1,shooting_star,bearish,35,neutral,smc_ict,2026-01-03 22:54:00,2026-01-03 23:39:00,63676.79,63114.78,64769.9,65863.01,64564.77,win,1.58,"Synthetic ML row: order_block_retest | shooting_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00248,synthetic_smc_ict,GBPUSD,1h,BUY,liquidity_sweep,overlap,low_volatility,low,1.7,21.09,1.38,57,1,1,0,0,bullish_engulfing,bullish,58,usd_bearish,smc_ict,2026-01-03 23:20:00,2026-01-03 23:50:00,1.30821,1.30608,1.30968,1.31115,1.31123,win,1.42,"Synthetic ML row: liquidity_sweep | bullish_engulfing | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00249,synthetic_smc_ict,USDJPY,15m,SELL,range_rejection,new_york,high_volatility,low,1.27,16.17,1.65,82,1,1,1,1,none,neutral,0,usd_bearish,smc_ict,2026-01-03 23:26:00,2026-01-04 02:26:00,151.927,152.14,151.751,151.574,151.504,win,1.98,"Synthetic ML row: range_rejection | none | new_york | low news | win. Use for testing pipeline, not as real edge."
